,24h_checkin,Air_conditioning,Bedroom_lock,Breakfast,Elevator,Essentials,Heating,Internet,Kitchen,Pets_allowed,Smoking_allowed,TV,Washer,accommodates,bathrooms,bedrooms,cancel_pol,host_id,l_count,latitude,longitude,minstay,price,property_type,rating,room_type,superhost,neighbourhood,January,February,March,April,May,June,July,August,September,October,November,December,Total_days,Availability,Ja_rcounts,Fe_rcounts,Mar_rcounts,Ap_rcounts,May_rcounts,Jun_rcounts,Jul_rcounts,Au_rcounts,Se_rcounts,Oc_rcounts,No_rcounts,De_rcounts,Total_rcounts,Est_bookings,Occupancy_rate
777538,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,1,3885805,4.0,41.384631,2.179332,2.0,90.0,1,4.0,1,0,"Sant Pere, Santa Caterina i la Ribera",24,29,31,30,31,30,31,31,30,31,30,31,359.0,98.36,1.0,1.5,1.5,3.0,2.0,2.0,3.5,4.0,2.0,4.5,1.5,2.0,28.5,14.25,25.3491620112
777587,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,2.0,2,4101093,0.0,41.376387,2.157426,3.0,99.0,1,5.0,1,0,Sant Antoni,3,7,16,23,31,26,31,31,30,31,30,31,290.0,79.45,4.5,2.33,5.67,3.0,5.33,5.0,4.67,3.33,3.67,5.0,3.0,4.0,49.5,24.75,39.6226415094
777656,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,1.0,1,4101218,1.0,41.380893,2.147098,3.0,105.0,1,4.5,1,0,la Nova Esquerra de l'Eixample,15,29,31,30,31,30,31,31,30,31,30,31,350.0,95.89,0.0,0.0,0.0,0.0,1.33,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.33,2.665,4.46096654275
7777757,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,2,1867966,1.0,41.411089,2.149393,2.0,18.0,1,5.0,2,0,la Salut,2,0,1,30,31,30,31,31,30,31,30,31,278.0,76.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,1.60714285714
7779484,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,3,40930673,1.0,41.374724,2.162915,1.0,80.0,1,4.5,1,0,el Poble Sec,0,0,0,0,0,0,0,0,28,31,30,31,120.0,32.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,3.37078651685
7780048,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,3,3040421,0.0,41.389928,2.157706,1.0,25.0,1,4.5,2,0,l'Antiga Esquerra de l'Eixample,14,29,31,30,31,30,31,31,30,31,30,31,349.0,95.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,3.0,1.13636363636
7780726,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,3,6521602,1.0,41.392084,2.181831,1.0,59.0,1,5.0,2,0,el Fort Pienc,23,24,22,26,31,24,31,31,30,31,30,31,334.0,91.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,7.0,3.5,4.89614243323
7782382,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,2.0,1,60176,1.0,41.379753,2.168015,2.0,100.0,1,4.5,1,0,el Raval,2,0,0,0,0,0,0,0,0,0,0,0,2.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,10.4958563536
7783325,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,2,40955045,1.0,41.409328,2.144642,2.0,22.0,1,4.5,2,0,el Putxet i el Farr,28,29,31,30,31,30,31,31,30,31,30,31,363.0,99.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,7.0,3.5,1.97368421053
7783457,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,3,36500088,1.0,41.418738,2.170323,1.0,20.0,1,5.0,2,0,el Guinard,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,8.0,4.0,4.21686746988
7785436,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,2,18049156,1.0,41.400884,2.209264,1.0,100.0,1,4.5,1,0,Diagonal Mar i el Front Martim del Poblenou,27,29,31,30,31,30,31,31,30,31,30,31,362.0,99.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.831024930748
7786349,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,14227585,1.0,41.413945,2.194639,2.0,20.0,2,5.0,2,0,Sant Mart de Provenals,17,29,31,30,31,30,31,31,30,31,30,31,352.0,96.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,7.0,3.5,9.01639344262
7787017,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,2.0,3.0,3,7116737,1.0,41.402108,2.15534,1.0,120.0,1,5.0,1,0,la Vila de Grcia,0,0,0,0,0,0,0,0,28,31,30,31,120.0,32.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.413223140496
7787827,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,1.0,1.0,1,12888038,0.0,41.388778,2.179983,2.0,30.0,1,4.5,2,0,"Sant Pere, Santa Caterina i la Ribera",25,29,6,0,0,0,0,0,0,20,30,31,141.0,38.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,2.5,5.0
7789525,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,2,11897267,0.0,41.3745,2.142379,1.0,22.0,1,4.5,2,0,Hostafrancs,29,25,31,30,31,30,31,31,30,31,30,31,360.0,98.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,7.0,0.0,23.0,11.5,0.441176470588
7792646,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,1,4065255,1.0,41.410732,2.183211,2.0,20.0,1,4.5,2,0,el Camp de l'Arpa del Clot,28,29,31,30,31,30,31,31,30,31,30,31,363.0,99.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,6.0,3.0,1.23966942149
7793455,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,2,41018859,1.0,41.386953,2.180403,3.0,80.0,1,4.0,1,0,"Sant Pere, Santa Caterina i la Ribera",18,26,31,24,24,26,25,31,30,31,30,31,327.0,89.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,2.5,8.18181818182
7793534,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2.0,1.0,3,12136448,1.0,41.414074,2.179187,1.0,45.0,1,5.0,2,0,el Camp de l'Arpa del Clot,28,29,31,30,31,30,31,31,30,31,30,31,363.0,99.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,11.25
7793607,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,2,25333828,1.0,41.414435,2.184364,3.0,70.0,1,4.5,1,0,el Camp de l'Arpa del Clot,1,29,31,30,31,30,31,31,30,31,30,31,336.0,92.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,7.08333333333
7798800,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,1.0,2,5021580,0.0,41.383569,2.154858,3.0,50.0,1,4.5,1,0,la Nova Esquerra de l'Eixample,3,18,31,24,26,30,31,31,30,31,30,31,316.0,86.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.26050420168
779907,1,1,0,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,3,2528474,0.0,41.382478,2.165774,1.0,69.0,8,4.5,1,0,el Raval,28,29,31,30,31,30,31,31,30,31,30,31,363.0,99.45,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,4.0,3.14685314685
7799348,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,2.0,2,5021580,0.0,41.403525,2.171935,3.0,55.0,1,4.0,1,0,la Sagrada Famlia,22,16,26,30,31,27,31,25,30,31,30,31,330.0,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,5.0,2.5,3.07917888563
7799700,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,2,41053364,1.0,41.4251,2.157544,2.0,23.0,1,4.5,2,0,el Carmel,0,29,31,30,31,30,31,31,30,31,30,31,335.0,91.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,13.0,6.5,5.02793296089
7800320,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,2,2237130,1.0,41.392652,2.175242,2.0,30.0,1,5.0,2,0,la Dreta de l'Eixample,23,29,31,30,31,30,31,31,30,31,30,31,358.0,98.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,7.0,3.5,2.5069637883
7800516,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,2.0,1,1432835,0.0,41.383628,2.157882,3.0,90.0,1,4.5,1,0,l'Antiga Esquerra de l'Eixample,7,25,28,30,27,27,31,31,30,31,30,31,328.0,89.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,10.0,5.0,5.86592178771
7802078,1,1,0,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,2,8304225,0.0,41.398746,2.160605,1.0,57.0,8,4.5,1,0,la Vila de Grcia,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,3.0,2.88461538462
7803444,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,3,41074558,2.0,41.412287,2.162015,1.0,45.0,2,4.5,2,0,el Camp d'en Grassot i Grcia Nova,0,3,31,30,31,30,31,31,30,31,30,31,309.0,84.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,1.0,13.0,6.5,6.3202247191
7805026,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,1,27410239,1.0,41.379435,2.123967,1.0,22.0,1,4.5,2,0,la Maternitat i Sant Ramon,18,29,31,27,31,30,31,31,30,31,30,31,350.0,95.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.5,0.421348314607
7805411,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,0.0,1.0,1,3485839,0.0,41.380812,2.168225,3.0,39.0,1,5.0,2,0,el Raval,25,29,27,1,0,0,0,0,0,0,0,0,82.0,22.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,0.0,3.0,17.0,8.5,3.79746835443
7806225,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,0.0,1.0,3,40486498,2.0,41.40661,2.179474,2.0,25.0,1,4.0,2,0,la Sagrada Famlia,0,0,0,30,31,30,31,31,30,31,30,31,275.0,75.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,3.0,0.955414012739
7806535,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,2.0,1,32526838,0.0,41.381156,2.175224,1.0,106.0,1,4.0,1,0,el Barri Gtic,12,25,21,19,30,29,0,0,13,31,30,31,241.0,66.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,7.0,9.0,37.0,18.5,7.48351648352
7807490,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,1,41097633,1.0,41.37856,2.173964,2.0,49.0,1,4.5,2,0,el Raval,13,19,28,1,0,0,0,0,0,0,0,0,61.0,16.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,12.0,6.0,2.17391304348
7813140,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,2.0,6.0,1,40676061,0.0,41.388967,2.165389,0.0,401.0,1,4.5,1,0,la Dreta de l'Eixample,22,12,25,24,18,25,23,31,30,31,30,31,302.0,82.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.416666666667
7814701,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,3,41141290,0.0,41.379416,2.135057,2.0,28.0,1,4.5,2,0,Sants,28,29,31,30,31,30,31,31,30,31,30,31,363.0,99.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,10.0,5.0,5.15021459227
7815092,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,3,4166661,1.0,41.393836,2.175121,1.0,59.0,1,5.0,2,0,la Dreta de l'Eixample,24,29,31,30,31,30,31,31,30,31,30,31,359.0,98.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,2.0,0.0,13.0,6.5,2.17391304348
7815852,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,1,3485839,2.0,41.380758,2.166664,3.0,33.0,1,4.5,2,0,el Raval,21,20,31,30,31,30,31,31,30,31,30,31,347.0,95.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,12.0,6.0,0.41782729805
7817644,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,0.0,1.0,1,41089867,1.0,41.381743,2.166855,1.0,20.0,1,4.5,2,0,el Raval,15,29,31,30,31,30,31,31,30,31,30,31,350.0,95.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,11.0,4.0,4.0,29.0,14.5,9.6661341853
7817899,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,0.0,1.0,2,41158919,0.0,41.38265,2.162827,2.0,27.0,1,4.5,2,0,Sant Antoni,24,29,31,30,31,30,31,31,30,31,30,31,359.0,98.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,1.0,13.0,6.5,5.35714285714
7819600,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,3.0,1,35712072,0.0,41.407673,2.145397,1.0,80.0,1,4.5,1,0,el Putxet i el Farr,8,13,31,21,24,26,31,31,30,31,30,0,276.0,75.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.420168067227
7820286,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,2.0,2,33333968,1.0,41.384332,2.168153,2.0,60.0,1,4.0,1,0,el Raval,16,22,27,30,31,30,31,31,30,31,30,31,340.0,93.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,9.0,4.5,1.38888888889
7821515,1,1,0,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,3,39856474,1.0,41.389557,2.15542,1.0,100.0,1,4.5,1,0,l'Antiga Esquerra de l'Eixample,29,0,0,0,0,0,0,0,26,31,30,31,147.0,40.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.5,2.1186440678
7821974,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,2,27726355,1.0,41.372451,2.141197,3.0,90.0,1,4.5,1,0,la Bordeta,26,29,31,30,31,30,31,31,30,31,30,31,361.0,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,0.418994413408
7822496,1,1,0,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,3,41185477,1.0,41.414607,2.179349,1.0,45.0,1,4.5,1,0,el Camp de l'Arpa del Clot,0,0,0,0,0,0,0,0,26,31,30,31,118.0,32.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,2.0,5.02793296089
7823774,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,37959716,2.0,41.408442,2.207511,2.0,58.0,1,5.0,2,0,Diagonal Mar i el Front Martim del Poblenou,28,29,31,30,31,30,31,31,30,31,30,31,363.0,99.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,2.11267605634
7824780,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,1.0,1,4274036,0.0,41.387428,2.177853,2.0,40.0,4,4.5,1,0,"Sant Pere, Santa Caterina i la Ribera",13,29,31,30,31,30,31,31,30,31,30,31,348.0,95.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,11.0,5.5,0.416666666667
7825059,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,2.0,1.0,2,2014393,0.0,41.442752,2.175325,2.0,15.0,1,4.5,2,0,Verdun,0,21,31,30,31,30,31,31,30,31,30,31,327.0,89.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,3.34008097166
7825484,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,0.0,1.0,1,7072755,0.0,41.399502,2.172153,1.0,36.0,1,4.5,2,0,la Dreta de l'Eixample,21,29,31,30,23,23,31,31,30,31,30,31,341.0,93.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,8.0,4.0,8.0,33.0,16.5,1.65289256198
7826741,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,2,26484043,0.0,41.380962,2.176737,1.0,20.0,1,4.5,2,0,el Barri Gtic,12,13,20,26,25,30,31,31,30,31,30,31,310.0,84.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,9.0,4.5,4.97237569061
7831632,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,3,41231242,1.0,41.401466,2.15918,1.0,30.0,1,4.5,2,0,la Vila de Grcia,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.45098039216
7832245,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,1,41244945,1.0,41.370556,2.145744,1.0,20.0,1,4.5,2,0,la Font de la Guatlla,27,29,31,30,31,30,31,31,30,31,30,31,362.0,99.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,8.0,4.0,13.9534883721
7832347,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,28696293,0.0,41.401265,2.203531,2.0,30.0,1,4.5,2,0,el Poblenou,0,0,0,0,0,0,0,0,0,0,0,9,9.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,5.0,2.5,0.412087912088
7832644,1,1,0,1,1,1,1,1,1,1,1,1,1,3.0,1.0,1.0,2,41247273,1.0,41.382325,2.189835,2.0,50.0,4,4.0,1,0,la Barceloneta,20,26,31,20,31,30,31,31,30,31,30,31,342.0,93.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,10.0,5.0,22.35
7837343,1,1,0,1,1,1,1,1,1,1,1,1,1,3.0,1.0,1.0,1,39464990,1.0,41.373111,2.160715,2.0,75.0,1,4.5,1,0,el Poble Sec,20,24,24,19,26,25,31,31,30,31,30,31,322.0,88.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,2.0,5.0,19.0,9.5,26.9370967742
7837516,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,1,38254371,0.0,41.378955,2.138325,1.0,35.0,9,4.5,2,0,Sants,24,29,27,27,31,30,31,31,30,31,30,31,352.0,96.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,3.0,2.0,23.0,11.5,14.329512894
7837616,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,2,31531035,1.0,41.4034,2.198661,1.0,45.0,1,4.5,2,0,el Poblenou,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,11.3571428571
7838238,1,1,0,1,1,1,1,1,1,1,1,1,1,3.0,1.0,1.0,1,3395893,1.0,41.375723,2.140359,3.0,50.0,1,5.0,1,0,Sants,0,0,0,0,0,0,0,0,25,31,30,31,117.0,32.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.559701492537
7838608,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,2,41293717,0.0,41.383671,2.162979,0.0,60.0,2,4.5,2,0,Sant Antoni,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,9.0,4.5,0.412087912088
7839651,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,3,5186580,1.0,41.38603,2.131823,1.0,30.0,1,4.0,2,0,les Corts,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.06611570248
7841844,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,2.0,1.0,1,16609635,0.0,41.413384,2.163389,2.0,28.0,1,5.0,2,0,el Baix Guinard,0,0,0,0,0,0,31,31,30,31,30,31,184.0,50.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,4.36893203883
7848190,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,3,36137844,1.0,41.398331,2.198771,4.0,89.0,1,4.5,1,0,el Poblenou,24,29,31,0,0,0,0,4,30,31,30,31,210.0,57.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,0.412087912088
7848314,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,3,3535021,1.0,41.385529,2.178667,1.0,69.0,1,3.5,1,0,"Sant Pere, Santa Caterina i la Ribera",29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.5,0.828729281768
7849576,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,1,17137729,0.0,41.405776,2.203233,0.0,15.0,2,4.0,2,0,el Poblenou,15,23,31,21,26,25,31,28,30,31,30,31,322.0,88.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,4.0,18.0,9.0,1.0
7851117,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,3.0,3,41371674,1.0,41.433026,2.157997,1.0,70.0,1,4.5,1,1,Horta,27,25,31,26,31,27,31,31,29,0,0,0,258.0,70.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,7.0,3.5,1.10701107011
7852092,1,1,0,1,1,1,1,1,1,1,1,1,1,2.0,0.0,1.0,2,3558810,0.0,41.376766,2.152727,3.0,90.0,1,4.5,1,0,Sant Antoni,0,0,0,0,0,0,31,31,30,31,30,31,184.0,50.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.23880597015
7854088,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2.0,1.0,3,16127450,1.0,41.38153,2.178946,1.0,40.0,1,1.0,2,0,el Barri Gtic,0,0,0,0,0,0,0,0,24,31,30,31,116.0,31.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.1583011583
7854951,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,3,17779078,1.0,41.371587,2.164652,1.0,20.0,1,5.0,2,0,el Poble Sec,0,0,0,0,0,0,0,0,24,31,30,31,116.0,31.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,6.26740947075
7856837,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,2.0,1,40468587,3.0,41.414484,2.214984,2.0,53.0,1,4.0,1,0,el Bess i el Maresme,29,29,31,30,29,26,31,31,30,31,30,31,358.0,98.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,2.5,0.413223140496
7858067,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2.0,1.0,3,14109681,1.0,41.381634,2.183739,1.0,55.0,1,4.5,2,0,"Sant Pere, Santa Caterina i la Ribera",27,29,31,30,31,30,31,31,30,31,30,31,362.0,99.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,9.0,4.5,0.67264573991
786250,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,2.0,2.0,2,4145430,1.0,41.382168,2.162793,4.0,150.0,1,4.5,1,0,Sant Antoni,5,16,8,15,31,30,15,0,0,31,30,29,210.0,57.53,1.0,1.0,1.0,2.5,2.0,1.0,1.5,2.0,2.0,2.0,2.5,3.0,21.5,10.75,11.3486842105
786274,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,1,4145498,1.0,41.383837,2.181381,2.0,13.0,1,5.0,2,0,"Sant Pere, Santa Caterina i la Ribera",28,29,31,30,31,30,31,31,30,31,30,31,363.0,99.45,2.0,2.0,5.5,4.5,5.67,5.67,3.33,5.33,3.67,2.5,2.5,0.0,42.67,21.335,2.53521126761
7865881,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,3,16272052,0.0,41.416507,2.211711,3.0,27.0,9,5.0,2,0,el Bess i el Maresme,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.528169014085
7867008,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,2.0,1,9399227,2.0,41.381595,2.180372,3.0,129.0,1,5.0,1,0,el Barri Gtic,24,25,31,23,28,26,31,31,30,31,30,31,341.0,93.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,0.8356545961
7867341,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,1.0,2.0,3,480528,0.0,41.410835,2.176445,0.0,89.0,1,5.0,1,0,la Sagrada Famlia,24,29,31,30,31,30,31,31,30,31,30,31,359.0,98.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,2.23048327138
